Neighbourhood ID,n_permits,total_construction_value,median_construction_value,units_added_total,suppressed
3200,70,7714481,10000,-3,FALSE
3210,56,6123258,6812,12,FALSE
3220,4,1227500,202500,-1,TRUE
3230,9,880172,65000,0,TRUE
3240,66,4821500,8650,15,FALSE
3250,21,205788,5000,3,FALSE
3260,11,157834,7176,0,FALSE
3270,33,1689523,7084,1,FALSE
3280,11,275690,6072,1,FALSE
3300,13,11547099,7176,1,FALSE
3310,33,720183,6324,0,FALSE
3320,18,1514379,4250,8,FALSE
3330,45,4868042,20000,-1,FALSE
3340,6,613608,57500,0,TRUE
3350,46,3736758,5771.5,3,FALSE
3360,4,15559865,2120288.5,0,TRUE
3370,155,50392237,332310,183,FALSE
3382,13,8615920,0,0,FALSE
3390,17,212199,5000,0,FALSE
3410,10,492592,16317.5,2,FALSE
3430,7,205122,8372,1,TRUE
3440,78,22746422,10000,92,FALSE
3450,24,12099727,39250,5,FALSE
3460,71,70964040,403180,219,FALSE
3470,185,56860741,337820,208,FALSE
3480,12,706190,5000,1,FALSE
3490,5,0,0,0,TRUE
4010,7,3728202,250000,0,TRUE
4011,1,5000,5000,0,TRUE
4020,6,107085,9000,1,TRUE
4030,7,6749827,450000,0,TRUE
4040,12,140189,4500,-1,FALSE
4050,12,9526200,180600,0,FALSE
4060,55,5722972,7084,12,FALSE
4070,3,145677,45677,0,TRUE
4080,15,2883190,52000,0,FALSE
4090,40,2278895,5250,8,FALSE
4100,2,90000,45000,0,TRUE
4110,1,323000,323000,0,TRUE
4120,32,11434350,350455,22,FALSE
4130,10,10584475,62250,0,FALSE
4140,12,61652,2750,1,FALSE
4150,2,105000,52500,0,TRUE
4160,8,855200,47250,0,TRUE
4170,6,13505967,72000,0,TRUE
4180,45,9764136,8372,4,FALSE
4190,5,2555000,5000,0,TRUE
4200,17,1330624,15000,7,FALSE
4210,2,69600,34800,0,TRUE
4220,10,78290,4000,1,FALSE
4230,15,1365376,11000,1,FALSE
4240,23,2702737,5520,11,FALSE
4270,13,186639,5000,1,FALSE
4280,14,70610,5000,2,FALSE
4290,19,532498,4000,1,FALSE
4300,10,859000,55000,0,FALSE
4310,19,2663762,8000,2,FALSE
4320,32,59572046,100000,0,FALSE
4330,6,3056600,222550,0,TRUE
4340,2,690000,345000,0,TRUE
4350,3,235000,65000,0,TRUE
4360,16,3380118,14766,3,FALSE
4380,9,175300,10000,1,TRUE
4390,11,338067,2500,0,FALSE
4400,9,1265457,15000,0,TRUE
4410,3,25000000,0,0,TRUE
4420,4,871430,7500,0,TRUE
4430,13,521960,7176,0,FALSE
4461,251,48503115,20000,183,FALSE
4462,11,4198197,465310,8,FALSE
4463,9,2114403,50000,3,TRUE
4466,65,20049584,376580,36,FALSE
4471,62,22182880,422750,66,FALSE
4473,15,5367570,364230,15,FALSE
4474,67,12739248,254000,60,FALSE
4475,27,15893793,113000,0,FALSE
4477,4,88620,16000,-1,TRUE
4487,242,68039968,319500,299,FALSE
4490,2,75000,37500,0,TRUE
4500,26,2231188,6532,3,FALSE
4510,14,3671000,132500,0,FALSE
4520,68,50500598,132500,0,FALSE
4530,1,325000,325000,0,TRUE
4540,9,432000,20000,0,TRUE
4551,118,40512418,354540,122,FALSE
4560,3,100000,15000,0,TRUE
4570,14,223080,6000,0,FALSE
4580,38,4542073,8648,4,FALSE
4590,10,1538404,43750,0,FALSE
4600,9,1790000,35000,0,TRUE
4610,5,245000,8000,0,TRUE
4620,9,72105,5000,0,TRUE
4630,11,29008000,280000,0,FALSE
4640,1,30000,30000,0,TRUE
4650,5,3635000,700000,0,TRUE
4660,6,7591116,675000,0,TRUE
4670,4,125000,30000,0,TRUE
4700,5,46631,5000,0,TRUE
4710,11,101510,5000,0,FALSE
4720,52,2176016,4900,10,FALSE
4730,42,6236300,8000,8,FALSE
4740,308,89204660,275880,365,FALSE
4750,4,28000,8750,-2,TRUE
5010,50,4380335,6640,16,FALSE
5020,12,1055032,6066.5,0,FALSE
5030,7,377050,5000,1,TRUE
5040,47,14419126,7000,54,FALSE
5060,5,52473,5233,0,TRUE
5080,9,182554,6000,0,TRUE
5090,16,843883,8418,2,FALSE
5100,18,863922,9750,0,FALSE
5110,18,7691500,97500,0,FALSE
5120,22,7235130,125000,0,FALSE
5130,8,222020,19650,0,TRUE
5151,8,946100,25800,0,TRUE
5160,13,153584,6000,0,FALSE
5170,11,951416,85000,0,FALSE
5180,8,1809363,29250,0,TRUE
5190,13,2231000,30000,0,FALSE
5200,54,8417851,9600,17,FALSE
5210,11,1538592,10000,1,FALSE
5220,15,313037,15000,1,FALSE
5230,9,1151540,10000,1,TRUE
5250,11,1210950,70000,0,FALSE
5260,12,1500047,21000,1,FALSE
5270,26,1007880,7182,1,FALSE
5280,18,605658,8134.5,6,FALSE
5290,71,6999804,9000,15,FALSE
5300,6,275000,7500,0,TRUE
5310,43,1830962,4600,5,FALSE
5320,31,2833332,5566,3,FALSE
5330,67,29514864,10000,25,FALSE
5340,4,199141,10000,0,TRUE
5350,17,428500,17500,1,FALSE
5360,8,430000,21500,1,TRUE
5370,9,309190,5000,0,TRUE
5400,2,1165600,582800,0,TRUE
5401,2,59876,29938,0,TRUE
5430,4,58668,8500,0,TRUE
5451,20,6145560,338770,12,FALSE
5452,44,541099,6750,0,FALSE
5453,36,10855375,375725,21,FALSE
5454,217,41024648,220000,138,FALSE
5457,158,46387920,279931.5,200,FALSE
5458,262,72758362,306775,207,FALSE
5460,2,50000,25000,0,TRUE
5462,314,74604075,263910,308,FALSE
5466,3,8000000,0,0,TRUE
5467,1,2000,2000,0,TRUE
5470,5,481578,12000,0,TRUE
5476,66,17682288,48000,35,FALSE
5477,90,33496818,463885,69,FALSE
5480,117,11455724,10000,43,FALSE
5490,3,9340,4000,0,TRUE
5505,164,61845875,380475,223,FALSE
5511,20,219729,5500,0,FALSE
5520,11,13895300,600000,0,FALSE
5530,8,12680452,80850,-6,TRUE
5540,16,3013406,20250,0,FALSE
5570,567,239402347,371830,693,FALSE
5574,1,50000,50000,-1,TRUE
5578,74,20511239,332690,70,FALSE
5579,2,44416,22208,-2,TRUE
5580,29,1795529,9380,1,FALSE
5590,7,590599,8500,0,TRUE
5610,25,743317,5000,1,FALSE
5620,19,2430490,16000,3,FALSE
5630,15,155260,6000,0,FALSE
5640,59,5105564,5000,0,FALSE
5642,154,22427537,6816.5,157,FALSE
6010,6,74815,5736,0,TRUE
6020,30,1886812,6562,2,FALSE
6030,14,83280,3900,2,FALSE
6040,94,14194796,6178,12,FALSE
6061,30,894980,8061.5,1,FALSE
6070,12,1012525,11048,1,FALSE
6090,4,2057918,473959,0,TRUE
6100,21,10004600,75000,0,FALSE
6110,4,2532065,23500,0,TRUE
6140,13,77203,5000,0,FALSE
6150,17,2684994,8000,4,FALSE
6160,15,25215000,135000,0,FALSE
6170,5,154500,20000,0,TRUE
6180,23,21649332,22000,0,FALSE
6190,3,1111000,340000,0,TRUE
6195,23,4417208,100000,0,FALSE
6200,1,5000,5000,1,TRUE
6211,42,2371466,5533,22,FALSE
6213,569,158296945,42000,593,FALSE
6214,38,18383050,60000,0,FALSE
6216,206,46626039,257860,186,FALSE
6230,59,7434388,7500,12,FALSE
6240,20,1380883,6072,3,FALSE
6260,4,200000,35000,0,TRUE
6270,21,764574,5000,2,FALSE
6280,16,822656,7500,2,FALSE
6290,37,1994797,5000,12,FALSE
6300,11,413879,5620,2,FALSE
6310,48,1280841,6812,3,FALSE
6320,25,225820,4554,5,FALSE
6330,13,240801,5001,3,FALSE
6340,8,201522,3400,0,TRUE
6350,13,1038922,5566,2,FALSE
6360,83,13847929,6624,71,FALSE
6370,15,433106,6210,0,FALSE
6380,1,8000,8000,0,TRUE
6390,20,12960397,7971,65,FALSE
6400,12,499675,5500,-1,FALSE
6410,8,82008,4458,0,TRUE
6420,3,4483000,1750000,0,TRUE
6430,18,5671678,21000,0,FALSE
6441,48,11171620,255075,47,FALSE
6442,57,67423076,5060,0,FALSE
6443,211,53876874,24500,293,FALSE
6444,272,76967718,293240,419,FALSE
6450,9,88376,4281,0,TRUE
6460,15,1508217,5290,2,FALSE
6470,11,126190,10000,2,FALSE
6480,6,119372,15000,0,TRUE
6510,2,1246000,623000,0,TRUE
6520,10,6475000,177500,0,FALSE
6530,20,498024,6116.5,2,FALSE
6540,2,255500,127750,0,TRUE
6550,34,1345708,7384,2,FALSE
6560,12,1963543,70000,0,FALSE
6570,24,2774407,76490.5,0,FALSE
6580,12,130315,4500,3,FALSE
6590,36,45670644,142500,0,FALSE
6600,6,184000,2500,0,TRUE
6610,111,8734187,5566,14,FALSE
6640,42,21105129,150000,0,FALSE
6650,5,6430500,20000,0,TRUE
6661,235,49021895,262010,193,FALSE
6662,414,111700049,260680,462,FALSE
6668,1,2000,2000,0,TRUE
6670,12,68052,3750,1,FALSE
6680,11,221032,7774,1,FALSE
6690,20,28845060,7500,0,FALSE
6700,30,3851167,38762.5,0,FALSE
6710,42,2173758,6289,6,FALSE
6720,12,1325963,42500,0,FALSE
6730,20,1235626,15000,6,FALSE
6750,16,369606,8140,3,FALSE
6760,4,47726,11088,1,TRUE
6770,10,425485,9150,0,FALSE
6780,12,7688372,269898,0,FALSE
6790,69,20497046,22997,50,FALSE
