Neighbourhood ID,n_permits,total_construction_value,median_construction_value,units_added_total,suppressed
2500,34,6298319,4000,105,FALSE
2511,24,3305095,9100,0,FALSE
2522,114,36185864,343330,99,FALSE
2530,10,117374,2750,0,FALSE
2541,22,945103,4000,0,FALSE
2550,25,755213,5000,-1,FALSE
2560,17,467062,3500,1,FALSE
2580,21,11018073,15000,0,FALSE
2590,6,63000,1850,0,TRUE
2600,20,592549,3750,2,FALSE
2650,1,750000,750000,0,TRUE
2660,7,1919360,5000,12,TRUE
2670,2,595140,297570,1,TRUE
2681,4,213060,5030,1,TRUE
2690,2,330720,165360,0,TRUE
2692,6,543360,2992,1,TRUE
2700,79,27499460,412110,61,FALSE
2710,4,22140,5320,0,TRUE
2720,6,169915,22500,0,TRUE
3010,12,82399,2250,0,FALSE
3020,5,12223600,64100,51,TRUE
3030,12,206875,6950,0,FALSE
3040,12,495168,14840.5,0,FALSE
3050,1,300000,300000,0,TRUE
3060,4,24924,4462,0,TRUE
3070,33,885343,5000,4,FALSE
3080,37,2644410,5000,7,FALSE
3090,9,183296,6624,0,TRUE
3111,94,17708143,24000,61,FALSE
3120,35,4770564,10000,9,FALSE
3140,62,6248935,7590,2,FALSE
3150,113,16565864,8000,35,FALSE
3160,7,1982246,130000,0,TRUE
3170,18,396257,7498,0,FALSE
3180,19,143599,3500,0,FALSE
3190,14,1111870,4500,2,FALSE
3200,65,4517770,7000,-1,FALSE
3210,34,1155878,7614,-2,FALSE
3220,2,130000,65000,-1,TRUE
3230,7,2202500,138000,0,TRUE
3240,44,3645936,5000,46,FALSE
3250,17,214694,6624,-1,FALSE
3260,13,3603330,15000,2,FALSE
3270,36,2123481,7088,-1,FALSE
3280,4,25500,6000,0,TRUE
3290,4,409000,87500,0,TRUE
3300,21,11660710,8970,0,FALSE
3310,21,241487,5000,0,FALSE
3320,30,407600,10000,0,FALSE
3330,74,5151656,6072,1,FALSE
3340,5,576500,15000,0,TRUE
3350,28,1457564,4749.5,1,FALSE
3360,4,21000,4500,-1,TRUE
3382,1,220000,220000,0,TRUE
3390,18,766190,7312,0,FALSE
3410,22,729429,6307.5,2,FALSE
3430,15,254819,6624,1,FALSE
3440,92,4558560,6072,0,FALSE
3450,20,3104573,6900,0,FALSE
3470,60,29891905,324615,36,FALSE
3480,12,515076,6500,2,FALSE
3490,4,19000,4500,-1,TRUE
4010,4,3438000,215000,0,TRUE
4011,2,9000,4500,-1,TRUE
4020,6,28750,1750,0,TRUE
4030,14,8206528,104132.5,0,FALSE
4040,4,33900,10200,0,TRUE
4050,3,635000,200000,0,TRUE
4060,34,9059650,7843,4,FALSE
4070,8,2610175,4898.5,0,TRUE
4080,3,44500,20000,0,TRUE
4090,20,3486105,7812,0,FALSE
4100,2,1035000,517500,0,TRUE
4110,8,120000,7500,0,TRUE
4120,10,1800040,10000,3,FALSE
4130,3,3700000,150000,0,TRUE
4140,6,69490,5312,0,TRUE
4150,3,3114000,700000,0,TRUE
4160,6,42600,3950,-1,TRUE
4170,1,200000,200000,0,TRUE
4180,34,2745841,7978,0,FALSE
4190,3,1210000,500000,0,TRUE
4200,23,993887,5000,2,FALSE
4210,2,590000,295000,0,TRUE
4220,25,2807395,7176,8,FALSE
4230,5,225826,8326,1,TRUE
4240,10,88150,4000,1,FALSE
4261,2,60000,30000,0,TRUE
4270,12,74207,4950,0,FALSE
4280,7,151360,5060,0,TRUE
4290,16,157273,6624,1,FALSE
4300,24,27289724,50000,0,FALSE
4310,14,278041,5088,0,FALSE
4320,17,30727000,100000,0,FALSE
4330,8,3114995,115000,0,TRUE
4340,1,1500000,1500000,0,TRUE
4360,8,1039490,27000,0,TRUE
4380,13,479700,3500,0,FALSE
4390,4,289610,4305,0,TRUE
4400,13,16918000,150000,136,FALSE
4420,2,17500,8750,0,TRUE
4430,9,428560,15000,0,TRUE
4461,387,90182865,261250,284,FALSE
4462,1,0,0,0,TRUE
4463,7,2374280,343900,4,TRUE
4466,51,16325145,392920,39,FALSE
4469,1,20780,20780,0,TRUE
4475,5,1416000,300000,0,TRUE
4477,4,319159,21198,1,TRUE
4486,1,25000,25000,0,TRUE
4487,75,26491440,386650,69,FALSE
4490,3,155000,10000,0,TRUE
4500,22,977267,5500,-1,FALSE
4510,5,820000,190000,0,TRUE
4520,53,9479500,90000,0,FALSE
4530,6,16105502,263650,0,TRUE
4540,8,1475000,100000,0,TRUE
4551,1,5000,5000,-1,TRUE
4560,4,201000,47500,0,TRUE
4570,7,18900,2500,0,TRUE
4580,30,1109591,6712,-1,FALSE
4590,10,15600400,7500,1,FALSE
4600,3,58150,8150,0,TRUE
4610,5,123855,12000,0,TRUE
4620,9,31374,2760,0,TRUE
4630,6,9832968,130000,0,TRUE
4640,8,12788000,139000,0,TRUE
4650,6,4100000,100000,0,TRUE
4660,1,30000,30000,0,TRUE
4670,4,843660,64330,0,TRUE
4700,15,90103,5000,1,FALSE
4710,10,32000,3250,0,FALSE
4720,88,5566099,5000,21,FALSE
4730,153,30890546,272270,95,FALSE
4740,22,8117180,366130,22,FALSE
5010,25,1054897,5060,3,FALSE
5020,16,523666,5283,0,FALSE
5030,6,34500,3750,0,TRUE
5040,45,3770078,6624,2,FALSE
5060,6,707166,77000,0,TRUE
5070,5,165442,25000,0,TRUE
5080,12,1357850,44500,0,FALSE
5090,10,1187861,43860.5,0,FALSE
5100,15,159675,10000,0,FALSE
5110,7,8381175,320000,0,TRUE
5120,13,8156000,360000,0,FALSE
5130,5,133500,5000,0,TRUE
5151,10,2778326,21663,0,FALSE
5160,16,995820,9508,1,FALSE
5170,59,8509400,100000,0,FALSE
5180,8,46386150,4500,204,TRUE
5190,10,131700,8750,0,FALSE
5200,37,3808797,20000,1,FALSE
5210,13,337032,6072,0,FALSE
5220,22,490504,10000,-1,FALSE
5230,9,650376,5050,0,TRUE
5250,7,235896,20000,-1,TRUE
5260,1,1000,1000,0,TRUE
5270,16,574562,5838,1,FALSE
5280,15,87752,5000,1,FALSE
5290,64,4626588,6470,3,FALSE
5300,5,281500,60000,0,TRUE
5310,29,950622,5520,1,FALSE
5320,28,1502818,3500,1,FALSE
5330,29,1013710,5000,-2,FALSE
5340,13,268911,7000,0,FALSE
5350,11,139500,9000,0,FALSE
5360,9,478300,15000,-139,TRUE
5390,1,0,0,0,TRUE
5400,1,3200,3200,0,TRUE
5430,10,717940,40000,0,FALSE
5451,1,25000,25000,0,TRUE
5452,47,780981,5000,1,FALSE
5453,26,2706369,10000,5,FALSE
5454,228,61901293,25000,145,FALSE
5457,74,30077720,443650,79,FALSE
5460,2,126500,63250,0,TRUE
5466,2,3885720,1942860,0,TRUE
5470,8,337189,24661.5,0,TRUE
5476,101,29456867,378100,54,FALSE
5477,101,42333230,486400,77,FALSE
5480,74,3371810,5117.5,0,FALSE
5490,8,169000,15000,0,TRUE
5505,230,97142955,365370,310,FALSE
5511,31,493482,8500,0,FALSE
5520,5,6109000,264000,0,TRUE
5530,1,45000,45000,0,TRUE
5540,5,949592,31992,0,TRUE
5570,151,54349699,371830,154,FALSE
5580,24,3654121,5530,2,FALSE
5590,6,52500,6500,0,TRUE
5610,50,3824421,8764,7,FALSE
5620,26,5616390,23600,7,FALSE
5630,65,99762397,20000,25,FALSE
5640,137,30268748,5060,40,FALSE
5642,329,49746108,10000,151,FALSE
6010,19,636586,5000,1,FALSE
6020,14,412312,5543,3,FALSE
6030,11,115454,8000,1,FALSE
6040,72,18783602,6024.5,-2,FALSE
6061,24,870992,6900,2,FALSE
6070,5,32162,7096,0,TRUE
6090,2,1210000,605000,0,TRUE
6100,17,11624908,149308,0,FALSE
6140,15,244760,6624,0,FALSE
6150,9,369683,10000,0,TRUE
6160,7,871375,123000,0,TRUE
6170,12,6542500,380000,0,FALSE
6180,9,1945000,90000,0,TRUE
6190,8,9391000,150500,0,TRUE
6195,30,17201000,212500,0,FALSE
6200,6,137435,4417.5,1,TRUE
6211,67,3773590,6000,28,FALSE
6213,354,74002407,214239.5,209,FALSE
6214,74,85211430,98750,259,FALSE
6230,49,42645535,6231,3,FALSE
6240,18,205862,7176,0,FALSE
6260,4,315001,17500,0,TRUE
6270,21,400202,7099,0,FALSE
6280,10,477684,6500,3,FALSE
6290,25,631177,4000,3,FALSE
6300,9,136576,8000,0,TRUE
6310,36,3282711,7176,-1,FALSE
6320,8,148932,16716,1,TRUE
6330,18,128608,4850,0,FALSE
6340,5,429560,72000,0,TRUE
6350,14,416266,4500,1,FALSE
6360,46,2696748,5543,8,FALSE
6370,28,296187,5313,1,FALSE
6380,1,30000,30000,0,TRUE
6390,24,16611255,5030,0,FALSE
6400,8,1131684,20200,-1,TRUE
6410,76,806905,5000,0,FALSE
6430,11,8638000,199000,0,FALSE
6442,250,60410315,328415,156,FALSE
6443,223,70136014,279490,191,FALSE
6444,115,33606247,304760,217,FALSE
6445,1,2775000,2775000,0,TRUE
6450,9,272057,8372,0,TRUE
6460,20,3446406,5000,2,FALSE
6470,5,33072,6072,0,TRUE
6480,8,77586,5623.5,1,TRUE
6491,1,10700,10700,-1,TRUE
6510,3,332800,149000,0,TRUE
6520,6,333000,40000,0,TRUE
6530,11,164440,4968,1,FALSE
6540,7,2040000,110000,0,TRUE
6550,43,1720336,7176,1,FALSE
6560,3,80000,10000,0,TRUE
6570,11,6728858,200000,0,FALSE
6580,10,547163,8193,0,FALSE
6590,9,17279250,300000,0,TRUE
6600,2,97211,48605.5,0,TRUE
6610,61,3723741,5000,4,FALSE
6620,1,30000000,30000000,0,TRUE
6640,23,19225768,238000,0,FALSE
6650,1,230474,230474,0,TRUE
6661,238,48310315,240000,199,FALSE
6662,201,67173560,320000,313,FALSE
6663,1,45000,45000,0,TRUE
6670,18,182265,6072,0,FALSE
6680,11,127493,7000,0,FALSE
6690,14,7384300,192500,0,FALSE
6700,25,7292742,60000,0,FALSE
6710,34,3578096,6422,0,FALSE
6720,8,484800,45000,0,TRUE
6730,9,339426,4160,0,TRUE
6750,5,17524,4140,0,TRUE
6760,10,634120,6803,1,FALSE
6770,12,134837,7387,1,FALSE
6780,10,18688561,287500,0,FALSE
6790,88,14043741,10000,29,FALSE
