Neighbourhood ID,n_permits,total_construction_value,median_construction_value,units_added_total,suppressed
4130,3,516174,100000,0,TRUE
4140,14,1324450,85000,13,FALSE
4150,3,1308900,100000,0,TRUE
4160,10,488999,42499.5,0,FALSE
4170,6,248989,15500,0,TRUE
4180,26,4712000,585500,55,FALSE
4200,26,6294875,602500,73,FALSE
4210,1,39400,39400,0,TRUE
4220,11,220000,8750,0,FALSE
4230,21,4230750,35000,24,FALSE
4240,3,10500,5250,0,TRUE
4270,7,8000,8000,0,TRUE
4280,15,2447064,31660,1,FALSE
4290,17,962125,218562.5,9,FALSE
4300,4,330000,60000,0,TRUE
4310,8,103000,25000,-1,TRUE
4320,18,10035000,100000,0,FALSE
4330,2,145000,72500,0,TRUE
4340,2,145000,72500,0,TRUE
4350,3,1899422,230000,0,TRUE
4360,6,43500,21750,0,TRUE
4380,15,233500,16500,-1,FALSE
4390,1,350000,350000,0,TRUE
4400,7,25690000,300000,0,TRUE
4410,1,15000,15000,0,TRUE
4420,2,75000,75000,0,TRUE
4430,5,213728,65000,0,TRUE
4461,29,845500,25000,0,FALSE
4462,201,27173028,213375,131,FALSE
4463,1,310750,310750,1,TRUE
4464,150,68459636,202750,352,FALSE
4466,8,1162250,40000,3,TRUE
4467,1,457639,457639,0,TRUE
4468,178,37711400,205000,164,FALSE
4469,78,20494594,259750,109,FALSE
4471,32,4626440,171000,21,FALSE
4473,27,3501808,240000,13,FALSE
4474,31,5054505,244187.5,18,FALSE
4475,7,21681348,212500,0,TRUE
4477,167,35823757,249500,163,FALSE
4486,9,92357057,40000,0,TRUE
4487,81,6340746,44500,21,FALSE
4500,23,3670875,100000,43,FALSE
4510,5,615000,120000,0,TRUE
4520,22,8628267,125000,0,FALSE
4530,3,510000,150000,0,TRUE
4540,7,2319960,26000,0,TRUE
4551,23,6144376,240375,12,FALSE
4560,8,1074500,110000,0,TRUE
4570,4,208250,208250,1,TRUE
4580,24,7313310,525000,63,FALSE
4590,13,3399500,175000,5,FALSE
4600,3,1392000,325000,0,TRUE
4610,2,300000,300000,0,TRUE
4620,1,0,NA,0,TRUE
4630,4,988653,89326.5,0,TRUE
4640,7,149213,5000,0,TRUE
4650,4,22199000,11500,0,TRUE
4660,1,350000,350000,0,TRUE
4670,3,375000,125000,0,TRUE
4700,3,0,NA,0,TRUE
4710,1,0,NA,0,TRUE
4720,15,182000,20000,0,FALSE
4730,7,40000,20000,0,TRUE
4740,7,420040,96665,1,TRUE
4750,130,18404090,200000,80,FALSE
5010,24,1999646,100000,16,FALSE
5020,17,3266500,300000,14,FALSE
5030,2,11385,11385,0,TRUE
5040,22,2604875,303375,14,FALSE
5060,11,167000,30000,0,FALSE
5070,1,0,NA,0,TRUE
5080,5,274000,34000,0,TRUE
5090,4,125620,19000,0,TRUE
5100,12,440682,62447,0,FALSE
5110,13,2077750,100000,0,FALSE
5120,3,463756,150000,0,TRUE
5130,2,0,NA,0,TRUE
5151,5,351000,11000,0,TRUE
5160,15,1240000,250000,7,FALSE
5170,10,775000,57500,0,FALSE
5180,3,76000,38000,0,TRUE
5190,6,570800,86000,0,TRUE
5200,24,6341385,100000,39,FALSE
5210,7,530000,75000,2,TRUE
5220,8,222751,20000,1,TRUE
5230,4,72000,36000,0,TRUE
5250,5,746000,250000,0,TRUE
5260,15,2232750,139750,14,FALSE
5270,8,341600,40000,2,TRUE
5280,13,3731889,150000,18,FALSE
5290,42,5696501,55000,42,FALSE
5300,1,9500,9500,0,TRUE
5310,16,2422250,80000,23,FALSE
5320,24,2661125,128000,14,FALSE
5330,21,3167827,141000,26,FALSE
5340,7,198000,25000,0,TRUE
5350,10,394375,45000,0,FALSE
5390,1,13624698,13624698,0,TRUE
5430,6,121000,26000,0,TRUE
5451,1,1900000,1900000,0,TRUE
5452,11,103000,20000,0,FALSE
5453,2,20000,10000,0,TRUE
5454,14,134749,25000,0,FALSE
5457,15,8834583,992750,52,FALSE
5458,21,198786,20000,0,FALSE
5460,1,0,NA,0,TRUE
5462,39,14538625,269750,61,FALSE
5463,38,31706576,32500,7,FALSE
5465,19,4155626,356250,9,FALSE
5466,5,2193470,187470,13,TRUE
5467,27,2485906,41577.5,6,FALSE
5468,5,99807,3000,0,TRUE
5469,34,3657350,274187.5,15,FALSE
5470,4,55000,55000,0,TRUE
5471,185,23505910,45000,113,FALSE
5472,34,84160404,229875,79,FALSE
5476,6,258736,48736,0,TRUE
5477,5,622500,80000,1,TRUE
5480,32,1707844,14363.5,3,FALSE
5490,2,20000,20000,0,TRUE
5505,16,2095500,35000,0,FALSE
5511,19,13536757,22500,0,FALSE
5520,3,644255,75000,0,TRUE
5530,2,2000000,1000000,0,TRUE
5540,9,1790125,468500,3,TRUE
5570,48,17129500,45000,86,FALSE
5573,1,0,NA,0,TRUE
5574,185,30326667,199000,125,FALSE
5578,14,654461,40000,0,FALSE
5579,62,5250491,50200,20,FALSE
5580,16,27462255,310625,152,FALSE
5590,2,11099,5549.5,0,TRUE
5610,10,134000,15000,0,FALSE
5620,5,348000,46500,0,TRUE
5630,2,4500,4500,0,TRUE
5640,6,104762,52381,0,TRUE
5642,17,269918,24750,0,FALSE
6010,4,150000,50000,0,TRUE
6020,10,1083375,214187.5,9,FALSE
6030,10,3897650,50000,0,FALSE
6040,32,3683626,37500,14,FALSE
6061,13,400750,40000,6,FALSE
6070,4,350,350,0,TRUE
6090,2,11000,5500,0,TRUE
6100,9,3746205,26000,0,TRUE
6110,3,121500,1500,0,TRUE
6140,6,324804,70000,0,TRUE
6150,9,1169000,584500,7,TRUE
6160,7,2233080,30000,0,TRUE
6170,4,171500,10750,0,TRUE
6180,8,5330000,237500,0,TRUE
6190,4,161000,40000,0,TRUE
6195,10,2226000,115000,0,FALSE
6200,4,40000,40000,0,TRUE
6211,11,180000,22500,0,FALSE
6213,36,10627159,27500,8,FALSE
6214,17,40560500,150000,0,FALSE
6216,169,17958417,57000,76,FALSE
6230,27,1569236,30000,17,FALSE
6240,13,1274375,157812.5,8,FALSE
6250,2,180001,90000.5,0,TRUE
6260,5,438276,75000,0,TRUE
6270,12,219500,42500,1,FALSE
6280,11,625750,625750,7,FALSE
6290,18,2581750,58000,19,FALSE
6300,3,50000,50000,0,TRUE
6310,21,3675625,191250,26,FALSE
6320,6,365000,182500,8,TRUE
6330,10,531000,10000,-1,FALSE
6340,7,287482,48741,0,TRUE
6350,8,138708,22500,0,TRUE
6360,41,7982495,349750,79,FALSE
6370,9,55000,27500,0,TRUE
6380,2,80000,40000,0,TRUE
6390,10,285000,65000,0,FALSE
6400,9,1463750,25000,18,TRUE
6410,5,0,NA,0,TRUE
6430,7,795510,120000,0,TRUE
6441,27,1138001,20000,2,FALSE
6442,7,772250,20000,8,TRUE
6443,18,1470750,30000,4,FALSE
6444,42,1065650,30000,0,FALSE
6445,78,13599500,234125,67,FALSE
6450,4,80000,80000,0,TRUE
6460,5,208112,208112,0,TRUE
6470,9,50000,25000,0,TRUE
6480,1,0,NA,0,TRUE
6510,1,80000,80000,0,TRUE
6520,3,620000,250000,0,TRUE
6530,8,82000,27000,0,TRUE
6540,1,0,0,0,TRUE
6550,22,796651,32500,1,FALSE
6560,5,2084000,315000,0,TRUE
6570,8,3937090,67500,0,TRUE
6580,9,109001,4500,0,TRUE
6590,9,517906,46826,0,TRUE
6600,4,80000,40000,-1,TRUE
6610,34,3797300,50000,24,FALSE
6640,6,697500,35250,0,TRUE
6650,1,2500,2500,0,TRUE
6661,26,659000,25000,0,FALSE
6662,29,24224045,29766,77,FALSE
6667,70,21536500,229125,54,FALSE
6668,24,7184500,283937.5,28,FALSE
6669,242,51687375,243062.5,218,FALSE
6670,13,1619625,421375,17,FALSE
6680,14,198500,50000,2,FALSE
6690,15,5289789,150000,0,FALSE
6700,14,2010887,125000,0,FALSE
6710,21,5610625,254125,41,FALSE
6720,1,1086161,1086161,0,TRUE
6730,6,725000,90000,0,TRUE
6750,5,65000,32500,0,TRUE
6760,11,23369930,285000,130,FALSE
6770,4,116000,25000,0,TRUE
6780,6,70000,5000,0,TRUE
6790,13,640500,7500,0,FALSE
8887,2,3160314,1580157,0,TRUE
8889,6,12141075,662577.5,0,TRUE
