Neighbourhood ID,n_permits,total_construction_value,median_construction_value,units_added_total,suppressed
3150,26,351968,16000,0,FALSE
3160,16,3164655,27000,0,FALSE
3170,14,110500,8000,0,FALSE
3180,19,337714,10000,0,FALSE
3190,22,3977950,254750,15,FALSE
3200,89,8352332,90000,20,FALSE
3210,87,5411614,140460,31,FALSE
3220,4,95000,45000,0,TRUE
3230,15,3016850,100000,0,FALSE
3240,83,6354609,70000,32,FALSE
3250,30,1460659,47000,3,FALSE
3260,21,2270600,42500,1,FALSE
3270,52,7408296,85250,11,FALSE
3280,14,539124,24000,0,FALSE
3290,4,1595000,130000,0,TRUE
3300,23,851175,65000,1,FALSE
3310,55,5233211,72000,1,FALSE
3320,11,474267,25000,0,FALSE
3330,92,10433073,248170,19,FALSE
3340,4,6872560,30000,44,TRUE
3350,51,5827690,201500,47,FALSE
3360,3,313400,33400,0,TRUE
3370,43,961880,24000,0,FALSE
3382,4,1034000,183500,0,TRUE
3390,24,726033,22500,1,FALSE
3410,10,73224,20000,0,FALSE
3430,13,318500,40000,0,FALSE
3440,124,32175512,51000,184,FALSE
3450,20,13053300,50000,0,FALSE
3460,13,499000,23500,0,FALSE
3470,50,865251,20000,1,FALSE
3480,11,548760,16000,0,FALSE
4010,8,664831,42500,0,TRUE
4015,2,78200,39100,0,TRUE
4020,19,101000,12500,0,FALSE
4030,10,6668804,185500,0,FALSE
4040,17,71701,18908,0,FALSE
4050,15,2378381,83837,0,FALSE
4060,28,2170250,50000,16,FALSE
4070,3,950500,8000,0,TRUE
4080,13,2778030,8500,0,FALSE
4090,26,1700600,39999,4,FALSE
4100,2,400000,200000,0,TRUE
4110,7,476662,210000,0,TRUE
4120,12,851875,210375,2,FALSE
4130,4,493927,83100,0,TRUE
4140,10,133000,15000,0,FALSE
4150,3,774696,50000,0,TRUE
4160,21,1216706,63430,0,FALSE
4170,8,1023297,62500,0,TRUE
4180,50,3812078,45000,11,FALSE
4190,3,1799444,100000,0,TRUE
4200,30,2203080,195360,23,FALSE
4220,16,182642,15000,0,FALSE
4230,9,323000,100000,2,TRUE
4240,20,427659,24659,0,FALSE
4261,3,91350,26350,0,TRUE
4270,16,514692,48192,0,FALSE
4280,17,1999610,39000,-1,FALSE
4290,18,647750,16000,4,FALSE
4300,12,4146620,92500,0,FALSE
4310,20,2683028,30000,0,FALSE
4320,45,18485283,80000,0,FALSE
4330,10,2218000,71000,0,FALSE
4340,7,4655001,10000,0,TRUE
4350,5,169500,7000,0,TRUE
4360,19,567000,30000,0,FALSE
4380,17,4449227,6500,0,FALSE
4390,19,1729723,62500,4,FALSE
4400,20,8628754,125000,0,FALSE
4410,9,1544130,52000,0,TRUE
4420,6,218890,49000,0,TRUE
4430,24,1142260,50000,2,FALSE
4461,95,8230869,24000,26,FALSE
4462,400,70526850,222625,275,FALSE
4463,3,32000,32000,0,TRUE
4464,278,65275515,262125,302,FALSE
4466,26,24182804,393375,132,FALSE
4467,4,4833643,1223589,0,TRUE
4468,104,39556020,278000,184,FALSE
4469,76,18425515,229562.5,93,FALSE
4471,136,21788274,198937.5,100,FALSE
4473,66,11362057,283937.5,50,FALSE
4474,25,15005829,20000,50,FALSE
4475,10,36405864,33333.5,0,FALSE
4477,204,45537899,231250,213,FALSE
4486,44,2592225,33000,13,FALSE
4487,478,86901859,214562.5,404,FALSE
4490,3,201490,75000,0,TRUE
4500,18,2046130,217000,21,FALSE
4510,11,1340950,70000,0,FALSE
4520,54,12653010,129446.5,0,FALSE
4530,6,5557851,685000,0,TRUE
4540,7,891477,150000,0,TRUE
4551,53,3093998,32460,7,FALSE
4560,5,117000,31000,0,TRUE
4570,9,1535450,62500,0,TRUE
4580,68,15341364,197750,19,FALSE
4590,17,6882000,182000,1,FALSE
4600,8,950150,57500,0,TRUE
4610,14,954499,60000,1,FALSE
4620,6,314943,5000,0,TRUE
4630,14,12388146,81500,0,FALSE
4640,6,468184,23848,0,TRUE
4650,12,7613535,118535,0,FALSE
4660,5,7919000,300000,0,TRUE
4670,6,2640000,42500,0,TRUE
4700,8,227000,38500,0,TRUE
4710,8,199999,10000,0,TRUE
4720,90,29381678,235500,135,FALSE
4730,17,258704,21486.5,0,FALSE
4740,21,207000,15000,0,FALSE
4750,274,45630009,226767.5,242,FALSE
5010,62,4816221,77400,39,FALSE
5020,36,3860015,156660,10,FALSE
5030,15,158265,7000,0,FALSE
5040,67,5808166,207125,24,FALSE
5050,1,0,NA,0,TRUE
5060,21,1013690,30000,1,FALSE
5070,9,330000,62500,0,TRUE
5080,13,3756500,43500,0,FALSE
5090,18,1303600,35000,1,FALSE
5100,16,67000,22000,0,FALSE
5110,21,2564742,73000,0,FALSE
5120,9,1162000,105000,0,TRUE
5130,10,110000,27500,0,FALSE
5151,17,3652850,50250,0,FALSE
5160,26,810850,16750,0,FALSE
5170,20,10980394,170625,0,FALSE
5180,26,51598358,80000,278,FALSE
5190,10,237500,30000,0,FALSE
5200,77,191262559,65000,893,FALSE
5210,23,1256163,57500,1,FALSE
5220,32,1096450,24000,0,FALSE
5230,6,98000,30000,0,TRUE
5250,11,364000,57500,0,FALSE
5260,25,3037625,227437.5,4,FALSE
5270,17,860930,103250,3,FALSE
5280,28,5851605,77500,5,FALSE
5290,54,28188817,41760,157,FALSE
5300,14,40000,40000,0,FALSE
5310,45,2273268,50000,9,FALSE
5320,49,6403303,260760,19,FALSE
5330,53,11540203,139504,60,FALSE
5340,24,1010650,49000,1,FALSE
5350,28,1336000,21500,0,FALSE
5360,10,536000,45000,0,FALSE
5370,6,11140886,12500,0,TRUE
5390,1,15000,15000,0,TRUE
5400,5,1318401,4000,0,TRUE
5401,2,276000,138000,0,TRUE
5430,24,2670142,115000,1,FALSE
5451,13,2489895,95650,4,FALSE
5452,29,1608425,18000,4,FALSE
5453,11,628999,27499.5,0,FALSE
5454,63,8362529,23000,47,FALSE
5457,13,240975,20000,0,FALSE
5458,84,5984021,24200,18,FALSE
5460,8,623008,20000,0,TRUE
5462,320,145103192,234000,875,FALSE
5463,149,36736014,206500,162,FALSE
5465,76,22238474,337920,62,FALSE
5466,4,2804000,325000,0,TRUE
5467,265,58800460,254500,276,FALSE
5468,38,2997870,30000,11,FALSE
5469,96,30881939,212875,177,FALSE
5470,17,629000,30000,0,FALSE
5471,258,3191876,23600,0,FALSE
5472,22,13233506,225907.5,39,FALSE
5476,35,4828887,34756,14,FALSE
5477,18,1523305,59298,0,FALSE
5480,87,28023056,53460,143,FALSE
5490,21,482915,7500,0,FALSE
5505,101,36815939,66530,85,FALSE
5511,29,885314,24550,0,FALSE
5520,11,12006554,600000,0,FALSE
5530,4,1160900,177900,0,TRUE
5540,17,2997001,331125,4,FALSE
5570,193,41936641,103000,70,FALSE
5574,580,122678482,249875,522,FALSE
5578,67,5134005,20000,24,FALSE
5579,470,95207114,246250,431,FALSE
5580,50,32844644,149062.5,152,FALSE
5590,4,85000,30000,0,TRUE
5610,27,538320,18000,1,FALSE
5620,15,371185,50000,0,FALSE
5630,11,205855,15427.5,0,FALSE
5640,36,1812111,20000,0,FALSE
5642,39,1662278,15000,1,FALSE
6010,16,352875,60000,1,FALSE
6020,38,2105005,60000,11,FALSE
6030,16,806020,48750,-22,FALSE
6040,77,7117956,52500,38,FALSE
6061,44,1782994,48640,5,FALSE
6070,19,1380375,38000,4,FALSE
6090,5,545292,10000,0,TRUE
6100,14,5550600,87500,0,FALSE
6110,3,4180000,80000,0,TRUE
6140,10,138170,16000,-1,FALSE
6150,13,844881,20000,1,FALSE
6160,7,805692,80000,0,TRUE
6170,6,2422602,153301,0,TRUE
6180,7,5914900,62696,0,TRUE
6190,2,1212000,606000,0,TRUE
6195,16,4871000,150000,0,FALSE
6200,12,225700,10000,0,FALSE
6211,29,10113817,31000,0,FALSE
6213,189,5948676,17500,7,FALSE
6214,36,18841456,122000,0,FALSE
6216,448,77041685,216000,329,FALSE
6230,63,4521906,60000,17,FALSE
6240,39,1787227,50000,3,FALSE
6250,1,12500,12500,0,TRUE
6260,3,1990000,65000,0,TRUE
6270,25,561100,10000,0,FALSE
6280,9,110401,15000,0,TRUE
6290,85,5830635,212040,32,FALSE
6300,13,326300,36000,0,FALSE
6310,56,3784516,76800,24,FALSE
6320,31,3035125,210625,18,FALSE
6330,16,117112,15000,-1,FALSE
6340,7,70090724,171589,0,TRUE
6350,24,666737,22500,0,FALSE
6360,127,11895989,223625,98,FALSE
6370,17,7000,1000,-1,FALSE
6380,4,2075500,287500,0,TRUE
6390,24,1326556,29999.5,1,FALSE
6400,13,634412,32500,2,FALSE
6410,3,10000,5000,0,TRUE
6420,3,4023000,10000,0,TRUE
6430,15,3020176,110000,0,FALSE
6441,164,42959244,264000,217,FALSE
6442,26,42984500,25000,0,FALSE
6443,70,63263191,25000,687,FALSE
6444,344,83559137,247625,330,FALSE
6445,185,41777285,250000,168,FALSE
6450,9,166700,7250,0,TRUE
6460,10,3116022,14048,-1,FALSE
6470,2,7100,3550,0,TRUE
6480,12,3338375,130000,17,FALSE
6491,1,2650000,2650000,0,TRUE
6492,2,152000,76000,0,TRUE
6510,1,263828,263828,0,TRUE
6520,6,739760,97380,0,TRUE
6530,16,209500,5000,-1,FALSE
6540,1,40000,40000,0,TRUE
6550,88,2963543,22750,1,FALSE
6560,18,1024344,31400,0,FALSE
6570,12,959726,56500,0,FALSE
6580,16,5087545,35000,1,FALSE
6590,23,7882741,75000,0,FALSE
6600,5,298800,100000,0,TRUE
6610,98,11464170,87320,37,FALSE
6620,6,9389050,830282.5,0,TRUE
6640,17,17142015,60000,0,FALSE
6650,4,185000,17500,0,TRUE
6661,289,58412415,238800,194,FALSE
6662,285,41505131,194040,190,FALSE
6663,1,0,NA,0,TRUE
6669,1,0,NA,0,TRUE
6670,6,126000,15000,0,TRUE
6680,13,402384,36000,1,FALSE
6690,20,6096873,136968,0,FALSE
6700,56,12454501,67500,0,FALSE
6710,36,1520594,22500,6,FALSE
6720,7,1078000,92500,0,TRUE
6730,22,1254725,50000,6,FALSE
6750,4,10498,10498,0,TRUE
6760,8,614000,15000,0,TRUE
6770,15,1078714,22260,4,FALSE
6780,9,1891064,270993,0,TRUE
6790,25,774250,24000,4,FALSE
8886,2,0,NA,0,TRUE
8888,2,289750,289750,1,TRUE
8889,7,15074650,375000,0,TRUE
