Neighbourhood ID,n_permits,total_construction_value,median_construction_value,units_added_total,suppressed
2430,12,12085550,15000,20,FALSE
2440,34,1937440,5000,3,FALSE
2450,7,296300,12000,0,TRUE
2463,146,34589313,240000,234,FALSE
2500,15,249699,5000,-1,FALSE
2511,11,161246,10000,0,FALSE
2522,358,79037219,198240,242,FALSE
2530,10,97498,5000,0,FALSE
2541,8,33400,4400,0,TRUE
2550,28,4830381,5000,-1,FALSE
2560,30,1136151,5000,12,FALSE
2580,21,1351218,11000,0,FALSE
2590,1,48000,48000,1,TRUE
2600,10,59345,5000,-1,FALSE
2611,141,28897030,240120,111,FALSE
2640,1,4900,4900,0,TRUE
2660,15,181100,5000,1,FALSE
2670,12,1266360,88571,0,FALSE
2671,1,20000,20000,-1,TRUE
2681,2,216240,108120,0,TRUE
2690,3,276835,59355,0,TRUE
2692,9,827036,21640,2,TRUE
2700,70,33087744,244560,151,FALSE
2710,2,381460,190730,1,TRUE
2720,15,587729,10000,2,FALSE
3010,14,835400,4500,2,FALSE
3020,7,852870,89000,0,TRUE
3030,8,105321,5000,1,TRUE
3040,15,3848528,38900,0,FALSE
3060,5,54665,13150,0,TRUE
3070,39,2386144,20000,6,FALSE
3080,15,129000,5000,-1,FALSE
3090,11,131400,5000,1,FALSE
3111,116,45671321,73945,170,FALSE
3120,9,2996720,371640,5,TRUE
3140,62,6956910,8832,4,FALSE
3150,26,814170,9460,0,FALSE
3160,7,2808400,70000,0,TRUE
3170,26,267058,5000,2,FALSE
3180,16,230500,5000,2,FALSE
3190,12,189962,14000,0,FALSE
3200,141,14706862,9968,21,FALSE
3210,92,8500249,10000,15,FALSE
3220,3,4684000,30000,0,TRUE
3230,7,854001,53000,0,TRUE
3240,114,10841173,10000,36,FALSE
3250,30,613999,10000,10,FALSE
3260,21,2538898,5000,6,FALSE
3270,64,9005834,21000,10,FALSE
3280,8,565833,22000,2,TRUE
3290,2,3208000,1604000,0,TRUE
3300,23,11668014,5260,1,FALSE
3310,58,5316571,10040,9,FALSE
3320,14,638190,9750,2,FALSE
3330,110,10336505,7007.5,11,FALSE
3340,16,12946144,139886,56,FALSE
3350,21,2648826,20000,18,FALSE
3360,4,6292000,96000,0,TRUE
3370,109,19863269,217560,71,FALSE
3390,20,1178533,10000,6,FALSE
3410,14,609290,11000,1,FALSE
3430,26,1461944,15000,6,FALSE
3440,191,23051496,20000,33,FALSE
3450,20,3778120,55000,1,FALSE
3460,14,338920,17500,2,FALSE
3470,41,450323,10000,1,FALSE
3480,18,1741501,19085.5,5,FALSE
3490,1,372000,372000,0,TRUE
4010,2,145000,72500,0,TRUE
4014,2,2907500,1453750,0,TRUE
4020,9,42000,3750,0,TRUE
4030,11,1288561,80000,0,FALSE
4040,16,189270,5030,0,FALSE
4050,9,3048000,45000,0,TRUE
4060,50,6394163,12862.5,13,FALSE
4070,7,6966566,20000,0,TRUE
4080,8,1965000,112500,0,TRUE
4090,29,2599234,9900,12,FALSE
4100,7,406500,40000,0,TRUE
4110,3,9610,3000,0,TRUE
4120,12,1331640,42000,2,FALSE
4130,12,2137285,91500,0,FALSE
4140,16,763236,7176,2,FALSE
4150,2,16500,8250,0,TRUE
4160,6,222250,35875,0,TRUE
4170,12,1105060,47500,0,FALSE
4180,68,13595830,10000,13,FALSE
4190,4,987000,159500,0,TRUE
4200,33,3752592,10000,13,FALSE
4210,6,10215000,755000,0,TRUE
4220,20,12845558,10000,20,FALSE
4230,22,1546971,8000,1,FALSE
4240,9,201155,10000,3,TRUE
4261,7,147100,20000,-1,TRUE
4270,13,192583,4000,0,FALSE
4280,12,149527,6226,1,FALSE
4290,25,985800,5000,2,FALSE
4300,12,2012558,70000,0,FALSE
4310,23,630380,22500,4,FALSE
4320,29,19893232,100000,0,FALSE
4330,8,12851256,1250000,0,TRUE
4340,9,10588618,120000,0,TRUE
4350,2,528277,264138.5,0,TRUE
4360,27,980640,17442,1,FALSE
4380,11,62200,4200,0,FALSE
4390,14,1268927,9539,3,FALSE
4400,9,1066000,85000,0,TRUE
4430,18,2636480,30000,3,FALSE
4461,101,52181875,10000,190,FALSE
4462,203,40379069,231000,161,FALSE
4463,7,476748,38548,1,TRUE
4464,75,24516974,297600,88,FALSE
4466,35,7148130,15000,18,FALSE
4468,101,36734245,267000,151,FALSE
4471,78,47272734,253740,83,FALSE
4473,71,12255358,249960,46,FALSE
4474,105,25839684,262330,100,FALSE
4475,13,3705074,30000,0,FALSE
4477,2,9999,4999.5,0,TRUE
4486,59,10671680,214680,43,FALSE
4487,378,69092970,196920,312,FALSE
4490,1,3000,3000,0,TRUE
4500,28,2605400,20000,11,FALSE
4510,8,2365117,286558.5,0,TRUE
4520,65,10763360,80000,0,FALSE
4530,13,3304225,200000,0,FALSE
4540,5,469500,50000,0,TRUE
4551,74,10827365,25000,20,FALSE
4560,2,250000,125000,0,TRUE
4570,8,198700,20850,0,TRUE
4580,61,6732017,15000,6,FALSE
4590,21,2801568,26522,4,FALSE
4600,4,360200,59100,0,TRUE
4610,10,1107222,48000,0,FALSE
4620,4,11500,5750,0,TRUE
4630,17,21580886,75000,0,FALSE
4640,6,179700,6750,0,TRUE
4650,5,2088000,65000,0,TRUE
4660,10,2903168,32500,0,FALSE
4670,8,1723125,79000,0,TRUE
4700,5,74810,15000,0,TRUE
4710,3,30000,5000,0,TRUE
4720,29,1187625,9500,2,FALSE
4730,15,137360,6812,0,FALSE
4740,63,11955870,214680,50,FALSE
4750,265,53020004,231120,261,FALSE
5010,93,7737596,10000,27,FALSE
5020,21,1900055,6542.5,0,FALSE
5030,13,982545,38750,0,FALSE
5040,90,11301901,12500,-13,FALSE
5060,21,8703285,558900,-29,FALSE
5070,1,300000,300000,0,TRUE
5080,15,1768000,26500,0,FALSE
5090,25,1338283,13500,0,FALSE
5100,30,10990057,492315,69,FALSE
5110,16,2640326,120500,0,FALSE
5120,12,5096783,84000,0,FALSE
5130,8,148486,8000,0,TRUE
5151,11,5587500,100000,0,FALSE
5160,14,415000,9600,1,FALSE
5170,26,11106019,150000,0,FALSE
5180,9,441854,6090,0,TRUE
5190,13,393000,7000,0,FALSE
5200,69,11690343,23000,48,FALSE
5210,26,3389549,13000,3,FALSE
5220,24,1356567,16750,1,FALSE
5230,4,68000,7000,0,TRUE
5250,10,741830,21000,1,FALSE
5260,6,328000,4000,-1,TRUE
5270,23,2603679,20000,5,FALSE
5280,14,282500,15000,3,FALSE
5290,113,12699336,8533,32,FALSE
5300,2,11000,5500,0,TRUE
5310,56,4200564,10000,9,FALSE
5320,84,9777863,15000,13,FALSE
5330,86,8260982,12547,11,FALSE
5340,11,355029,5000,0,FALSE
5350,20,741850,14000,0,FALSE
5360,8,2459990,48500,1,TRUE
5370,9,140000,15000,0,TRUE
5380,1,20000,20000,0,TRUE
5390,4,1940650,224325,0,TRUE
5400,1,10000,10000,0,TRUE
5401,13,3986467,10000,0,FALSE
5430,12,413100,14800,0,FALSE
5451,2,69000,34500,0,TRUE
5452,22,1274140,10000,0,FALSE
5453,14,843592,9500,3,FALSE
5454,71,2983429,10000,15,FALSE
5457,17,3211247,15000,8,FALSE
5458,302,61061393,250200,216,FALSE
5460,5,682932,186466,0,TRUE
5462,501,121046767,208080,365,FALSE
5463,147,30790114,220440,139,FALSE
5465,46,16387178,325200,26,FALSE
5466,3,570000,150000,0,TRUE
5467,131,31224975,275760,124,FALSE
5468,101,24539636,257390,95,FALSE
5469,117,16966509,193320,66,FALSE
5470,4,50510,3250,0,TRUE
5471,51,335408,19800,0,FALSE
5472,11,19850074,212000,124,FALSE
5476,34,5079278,29000,8,FALSE
5477,22,1311780,15000,2,FALSE
5480,104,15894491,20000,33,FALSE
5490,5,21625,4000,0,TRUE
5505,133,32077687,27500,31,FALSE
5511,27,3189296,9500,17,FALSE
5520,12,24445999,762500,0,FALSE
5530,2,8203000,4101500,0,TRUE
5540,13,3411650,13020,0,FALSE
5570,264,109640608,275880,335,FALSE
5574,259,109323017,324960,434,FALSE
5578,177,50007473,286800,171,FALSE
5579,53,12081660,247500,49,FALSE
5580,44,5759115,9570,10,FALSE
5590,5,94564,5000,0,TRUE
5610,9,100100,5000,0,TRUE
5620,12,763515,6000,2,FALSE
5630,8,951500,25000,-1,TRUE
5640,34,1156254,20000,1,FALSE
5642,45,1385220,10000,-1,FALSE
6010,15,1501737,6072,2,FALSE
6020,33,1988763,8140,3,FALSE
6030,7,797350,3800,1,TRUE
6040,101,9614815,10000,22,FALSE
6061,41,2161756,7936,3,FALSE
6070,13,1730140,50000,3,FALSE
6090,7,576000,10000,0,TRUE
6100,13,3201073,25000,0,FALSE
6110,11,736500,32000,0,FALSE
6140,15,357560,7176,1,FALSE
6150,9,255500,5000,1,TRUE
6160,2,64500,32250,0,TRUE
6170,16,5154335,59000,0,FALSE
6180,17,1611849,66850,0,FALSE
6190,3,920000,30000,0,TRUE
6195,27,15909678,210000,0,FALSE
6200,7,52309,4654.5,1,TRUE
6211,24,262324,6624,1,FALSE
6213,331,82926605,20000,299,FALSE
6214,36,17980377,150000,0,FALSE
6216,301,55585484,246430,220,FALSE
6230,91,7754629,10000,32,FALSE
6240,40,2292986,10000,3,FALSE
6250,2,278625,139312.5,0,TRUE
6260,4,279000,74750,0,TRUE
6270,21,292192,9140,0,FALSE
6280,10,1546500,4000,3,FALSE
6290,77,6185069,10000,10,FALSE
6300,18,815150,5000,4,FALSE
6310,63,4040092,17000,12,FALSE
6320,51,4049438,14000,10,FALSE
6330,15,296867,5000,0,FALSE
6340,5,124000,32500,3,TRUE
6350,18,426271,5500,2,FALSE
6360,76,6167844,9000,22,FALSE
6370,21,209944,5000,1,FALSE
6380,1,74260,74260,0,TRUE
6390,29,19874716,10000,0,FALSE
6400,2,45000,22500,0,TRUE
6410,5,50000,5000,0,TRUE
6420,4,1405500,580500,0,TRUE
6430,12,564563,34281.5,0,FALSE
6441,136,44245850,235110,216,FALSE
6442,38,3293904,7027.5,3,FALSE
6443,119,25415752,47400,170,FALSE
6444,388,92585505,257760,449,FALSE
6450,4,90572,6072,0,TRUE
6460,7,281826,4375,0,TRUE
6470,12,208090,10000,4,FALSE
6480,8,29457,2700,0,TRUE
6491,1,809020,809020,1,TRUE
6510,4,25186000,575000,0,TRUE
6520,6,925000,160000,0,TRUE
6530,12,102525,4600,1,FALSE
6540,4,541800,103400,0,TRUE
6550,41,4211441,15000,0,FALSE
6560,9,456849,43849,0,TRUE
6570,10,1426600,86000,0,FALSE
6580,13,759158,10000,5,FALSE
6590,18,17422570,125000,0,FALSE
6600,16,1231200,10000,10,FALSE
6610,154,48681865,10000,127,FALSE
6640,34,40063824,93175,0,FALSE
6650,3,628420,200000,0,TRUE
6661,164,29493984,194400,111,FALSE
6662,352,66007327,183080,242,FALSE
6663,1,1423,1423,0,TRUE
6670,13,114845,4500,2,FALSE
6680,12,144393,6421.5,2,FALSE
6690,20,19934003,102500,0,FALSE
6700,34,5792000,50000,0,FALSE
6710,49,4671604,7142,6,FALSE
6720,11,3050980,138000,0,FALSE
6730,21,2738413,20000,7,FALSE
6750,13,1381190,10000,5,FALSE
6760,7,255000,37500,3,TRUE
6770,8,849822,21250,2,TRUE
6780,14,4821979,24680,0,FALSE
6790,26,908963,14250,4,FALSE
