Neighbourhood ID,n_permits,total_construction_value,median_construction_value,units_added_total,suppressed
5250,8,216300,35000,0,TRUE
5260,17,4473000,303000,1,FALSE
5270,37,32123432,46207.5,126,FALSE
5280,18,691272,62696,2,FALSE
5290,67,3946940,40000,31,FALSE
5300,7,47500,12500,0,TRUE
5310,50,4148440,57160,11,FALSE
5320,82,6336000,60000,16,FALSE
5330,60,6054308,57409.5,37,FALSE
5340,20,973000,38000,0,FALSE
5350,21,725927,24000,0,FALSE
5360,9,398765,25000,0,TRUE
5370,4,39998,10000,0,TRUE
5390,1,913817,913817,0,TRUE
5400,1,3600000,3600000,0,TRUE
5401,3,215000,50000,0,TRUE
5430,13,820868,54634,0,FALSE
5451,6,337740,14000,1,TRUE
5452,25,234200,11500,0,FALSE
5453,26,303600,20000,0,FALSE
5454,62,3581849,17500,13,FALSE
5457,22,627000,19750,0,FALSE
5458,93,5074560,20000,20,FALSE
5460,3,236850,118425,0,TRUE
5462,318,89307538,254580,447,FALSE
5463,199,40921721,210720,175,FALSE
5465,61,14706045,294720,44,FALSE
5466,3,77395,25000,0,TRUE
5467,267,53562767,234960,213,FALSE
5468,60,8377260,183540,42,FALSE
5469,146,26052399,255600,147,FALSE
5470,12,310700,45000,0,FALSE
5471,228,2556353,20470,0,FALSE
5472,33,26924722,237720,153,FALSE
5476,31,2724957,39508.5,8,FALSE
5477,19,37336013,36000,0,FALSE
5480,83,12038761,40000,39,FALSE
5490,7,210000,105000,0,TRUE
5505,99,54242211,30000,9,FALSE
5511,29,553801,15000,0,FALSE
5520,7,10723617,783554,0,TRUE
5530,2,1305000,652500,0,TRUE
5540,26,7533315,299160,4,FALSE
5560,1,1360000,1360000,0,TRUE
5570,244,35568061,115000,91,FALSE
5574,574,146516807,252000,493,FALSE
5578,62,7172030,20000,38,FALSE
5579,443,85250039,237720,410,FALSE
5580,40,3522102,94800,12,FALSE
5590,8,172900,20000,0,TRUE
5610,18,636486,17500,0,FALSE
5620,9,194000,20000,0,TRUE
5630,12,561000,20000,0,FALSE
5640,28,341558,15000,1,FALSE
5642,48,889443,14000,2,FALSE
6010,9,475066,33500,1,TRUE
6020,26,1063705,45000,9,FALSE
6030,11,1695821,21000,1,FALSE
6040,94,7422916,44375,26,FALSE
6061,37,3652671,47500,3,FALSE
6070,12,1853430,76660,3,FALSE
6090,4,86500,8250,0,TRUE
6100,20,3647244,50000,0,FALSE
6110,2,68000,34000,0,TRUE
6140,22,561000,25000,0,FALSE
6150,15,417700,25000,0,FALSE
6160,12,4170350,104675,0,FALSE
6170,9,709389,25000,0,TRUE
6180,20,2091961,87500,0,FALSE
6190,4,4662354,820000,0,TRUE
6195,20,5088673,115000,0,FALSE
6200,7,121500,18000,0,TRUE
6211,14,1633000,18750,0,FALSE
6213,188,7025400,19972,13,FALSE
6214,17,6345500,150000,0,FALSE
6216,421,73034390,229500,340,FALSE
6230,85,3747734,25000,20,FALSE
6240,34,1610060,33000,4,FALSE
6250,2,269001,134500.5,0,TRUE
6260,4,1431786,187500,0,TRUE
6270,32,1146600,22500,2,FALSE
6280,15,628808,10424,1,FALSE
6290,78,4381721,45000,25,FALSE
6300,18,504000,38500,0,FALSE
6310,69,5682700,78700,30,FALSE
6320,25,939660,33800,3,FALSE
6330,10,487500,17500,0,FALSE
6340,6,1123000,59000,0,TRUE
6350,32,775750,26500,0,FALSE
6360,99,7804361,45000,44,FALSE
6370,30,480031,22483,0,FALSE
6380,1,4500,4500,0,TRUE
6390,27,1488045,55000,0,FALSE
6400,12,4205099,35000,1,FALSE
6410,7,24500,6000,0,TRUE
6420,1,2000000,2000000,0,TRUE
6430,22,5049003,75000,0,FALSE
6441,239,106912913,264360,612,FALSE
6442,38,1084801,15350,0,FALSE
6443,81,66856777,26000,263,FALSE
6444,395,60014760,216240,255,FALSE
6445,131,34449660,246000,182,FALSE
6450,16,707060,21000,2,FALSE
6460,7,579520,30000,2,TRUE
6470,14,370771,22600,1,FALSE
6480,15,6089720,516720,34,FALSE
6492,4,4249182,45005,34,TRUE
6520,10,841494,35497.5,0,FALSE
6530,9,117122,34060.5,0,TRUE
6540,1,6000,6000,0,TRUE
6550,68,2580284,25000,8,FALSE
6560,20,1759145,32500,0,FALSE
6570,15,2099300,30000,0,FALSE
6580,18,964460,27500,3,FALSE
6590,20,2132690,62500,0,FALSE
6600,12,584512,16500,-2,FALSE
6610,118,8509353,50000,32,FALSE
6620,4,10382074,1883974,0,TRUE
6640,35,20684871,87000,0,FALSE
6650,6,437001,16000,0,TRUE
6661,223,33274504,210240,127,FALSE
6662,289,39542150,161000,194,FALSE
6668,1,0,NA,0,TRUE
6670,15,157799,27500,0,FALSE
6680,14,1608500,25000,0,FALSE
6690,8,2134001,237500,0,TRUE
6700,47,5883473,70000,0,FALSE
6710,51,3823170,131000,17,FALSE
6720,7,612497,80000,0,TRUE
6730,23,7342490,20000,48,FALSE
6750,9,70775,5500,0,TRUE
6760,6,144296,40000,0,TRUE
6770,13,534921,73340,3,FALSE
6780,9,610600,35000,0,TRUE
6790,39,774555,10000,2,FALSE
8885,1,38183,38183,0,TRUE
8886,3,118000,23000,0,TRUE
8887,3,48000,24000,0,TRUE
8889,3,13228000,5468000,0,TRUE
